Flags,ID,Product,Generic,Is RADARs,RADARS,RADARS version,Year/Month,Submitted Date,Date,Price,mg Strength,$/mg,Dose,Dose unit,Formulation,City,State,Country,Rating,Source,Submitted by,Client Device,Bulk Purchase,Lat,Lon,Submitted Time,No Time Zone
Potential duplicate,82999,Adderall XR,amphetamines,1,1211,25,201506,40703,40703,10,30,0.333,30mg,mg,pill/tablet,Rochester,New York,USA,1,Heard it,,iphone,0,43.1548,-77.6156,13:06:19 EST,
,83266,Adderall XR,amphetamines,1,1211,25,201506,40704,40704,8,30,0.267,30mg,mg,pill/tablet,Rochester,New York,USA,2.5,Personal,,other/desktop,1,43.1548,-77.6156,17:06:07 EST,
,86294,Adderall XR,amphetamines,1,1211,25,201506,40718,40718,5,15,0.333,15mg,mg,pill/tablet,Rochester,Minnesota,USA,,,,ipod,0,44.0216,-92.4699,19:06:47 EST,
,86296,Adderall XR,amphetamines,1,1211,25,201506,40718,40718,5,15,0.333,15mg,mg,pill/tablet,Rochester,Minnesota,USA,,Personal,,ipod,0,44.0216,-92.4699,19:06:18 EST,
,81817,Adderall (generic),amphetamines,1,1203,25,201506,40698,40698,5,10,0.5,10mg,mg,pill/tablet,Rockport,Maine,USA,3,,,other_mobile,0,44.1845,-69.0762,15:06:55 EST,
,81454,Adderall XR,amphetamines,1,1211,25,201506,40696,40696,5,20,0.25,20mg,mg,pill/tablet,Rolla,Missouri,USA,,Personal,,android,0,37.9514,-91.7713,21:06:33 EST,
,85940,Adderall XR,amphetamines,1,1211,25,201506,40717,40717,3,30,0.1,30mg,mg,pill/tablet,Rome,Georgia,USA,,Personal,,other/desktop,0,34.257,-85.1647,01:06:22 EST,
,87160,Adderall,amphetamines,1,1201,25,201506,40723,40723,5,10,0.5,10mg,mg,pill/tablet,Romeoville,Illinois,USA,3,,,other_mobile,0,41.6475,-88.0895,12:06:08 EST,
,80863,Adderall,amphetamines,1,1201,25,201506,40694,40694,2,10,0.2,10mg,mg,pill/tablet,Roseville,Michigan,USA,,,,other/desktop,0,42.4973,-82.9371,13:06:42 EST,
,83378,Adderall,amphetamines,1,1201,25,201506,40705,40704,2,10,0.2,10mg,mg,pill/tablet,Sacramento,California,USA,,,,iphone,0,38.5816,-121.4944,02:06:46 EST,
Price $1 or less.,83381,Adderall,amphetamines,1,1201,25,201506,40705,40704,1,10,0.1,10mg,mg,pill/tablet,Sacramento,California,USA,,,,iphone,0,38.5816,-121.4944,02:06:34 EST,
,86093,Adderall (generic),amphetamines,1,1203,25,201506,40717,40717,4,20,0.2,20mg,mg,pill/tablet,Sacramento,California,USA,2,,,android,1,38.5816,-121.4944,19:06:11 EST,
,86687,Adderall XR,amphetamines,1,1211,25,201506,40720,40720,4,30,0.133,30mg,mg,pill/tablet,Sacramento,California,USA,1,,,android,0,38.5816,-121.4944,17:06:11 EST,
,84571,Adderall,amphetamines,1,1201,25,201506,40710,40710,3,30,0.1,30mg,mg,pill/tablet,saint Louis,Missouri,USA,1,,,other/desktop,0,38.6273,-90.1979,14:06:17 EST,
,85502,Adderall,amphetamines,1,1201,25,201506,40714,40714,3,10,0.3,10mg,mg,pill/tablet,saint Louis,Missouri,USA,,,,iphone,0,38.6273,-90.1979,21:06:31 EST,
,81176,Adderall (generic),amphetamines,1,1203,25,201506,40695,40695,5,20,0.25,20mg,mg,pill/tablet,Salem,Oregon,USA,1,Personal,,iphone,0,44.9429,-123.0351,19:06:52 EST,
,85244,Adderall,amphetamines,1,1201,25,201506,40713,40713,15,30,0.5,30mg,mg,pill/tablet,Salem,Oregon,USA,3,,,iphone,0,44.9429,-123.0351,14:06:57 EST,
,85578,Adderall (generic),amphetamines,1,1203,25,201506,40715,40714,2,10,0.2,10mg,mg,pill/tablet,Salem,Oregon,USA,3,Personal,,android,0,44.9429,-123.0351,13:06:08 EST,
,86587,Adderall,amphetamines,1,1201,25,201506,40720,40719,3,20,0.15,20mg,mg,pill/tablet,Salem,Oregon,USA,1.25,Heard it,,android,1,44.9429,-123.0351,01:06:20 EST,
Price $1 or less.,84536,Adderall,amphetamines,1,1201,25,201506,40710,40710,1,10,0.1,10mg,mg,pill/tablet,Salisbury,North Carolina,USA,,Internet Pharmacy,,iphone,0,35.671,-80.4742,11:06:36 EST,
,86999,Adderall XR,amphetamines,1,1211,25,201506,40722,40722,5,30,0.167,30mg,mg,pill/tablet,Salisbury,North Carolina,USA,3,Internet,,iphone,0,35.671,-80.4742,16:06:31 EST,
,84757,Adderall,amphetamines,1,1201,25,201506,40711,40680,4.5,15,0.3,15mg,mg,pill/tablet,salt Lake,Utah,USA,,Personal,,iphone,0,40.7608,-111.8911,03:06:18 EST,
,80932,Adderall XR,amphetamines,1,1211,25,201506,40694,40694,5,25,0.2,25mg,mg,pill/tablet,Salt Lake City,Utah,USA,,Personal,,other/desktop,0,40.7608,-111.8911,18:06:43 EST,
,81134,Adderall,amphetamines,1,1201,25,201506,40695,40695,5,20,0.25,20mg,mg,pill/tablet,Salt Lake City,Utah,USA,,Personal,,iphone,0,40.7608,-111.8911,17:06:36 EST,
Price $1 or less.,81240,Adderall,amphetamines,1,1201,25,201506,40695,40695,0.75,20,0.038,20mg,mg,pill/tablet,Salt Lake City,Utah,USA,1.67,,,android,0,40.7608,-111.8911,23:06:48 EST,
,82596,Adderall,amphetamines,1,1201,25,201506,40701,40701,5,30,0.167,30mg,mg,pill/tablet,Salt Lake City,Utah,USA,,Personal,,android,1,40.7608,-111.8911,20:06:58 EST,
,82667,Adderall (generic),amphetamines,1,1203,25,201506,40702,40702,2,10,0.2,10mg,mg,pill/tablet,Salt Lake City,Utah,USA,,Personal,,android,0,40.7608,-111.8911,02:06:32 EST,
,82706,Adderall,amphetamines,1,1201,25,201506,40702,40701,5,15,0.333,15mg,mg,pill/tablet,Salt Lake City,Utah,USA,,Personal,,iphone,0,40.7608,-111.8911,09:06:45 EST,
Potential duplicate,82707,Adderall,amphetamines,1,1201,25,201506,40702,40701,5,15,0.333,15mg,mg,pill/tablet,Salt Lake City,Utah,USA,3,Personal,,iphone,0,40.7608,-111.8911,09:06:46 EST,
,85901,Adderall,amphetamines,1,1201,25,201506,40716,40716,2,30,0.067,30mg,mg,pill/tablet,Salt Lake City,Utah,USA,1,Personal,,other/desktop,1,40.7608,-111.8911,21:06:20 EST,
,86029,Adderall,amphetamines,1,1201,25,201506,40717,40717,10,30,0.333,30mg,mg,pill/tablet,Salt Lake City,Utah,USA,,,,other/desktop,0,40.7608,-111.8911,14:06:09 EST,
,86592,Adderall,amphetamines,1,1201,25,201506,40720,40720,3,10,0.3,10mg,mg,pill/tablet,Salt Lake City,Utah,USA,,Personal,,iphone,1,40.7608,-111.8911,02:06:52 EST,
,87227,Adderall,amphetamines,1,1201,25,201506,40723,40723,10,30,0.333,30mg,mg,pill/tablet,Salt Lake City,Utah,USA,,,,iphone,0,40.7608,-111.8911,17:06:49 EST,
,83552,Adderall,amphetamines,1,1201,25,201506,40705,40705,10,20,0.5,20mg,mg,pill/tablet,San Angelo,Texas,USA,,Heard it,,iphone,0,31.4638,-100.437,20:06:26 EST,
,81677,Adderall,amphetamines,1,1201,25,201506,40697,40697,10,20,0.5,20mg,mg,pill/tablet,San Antonio,Texas,USA,4,Heard it,,iphone,0,29.4241,-98.4936,20:06:12 EST,
,82753,Adderall XR,amphetamines,1,1211,25,201506,40702,40702,5,20,0.25,20mg,mg,pill/tablet,San Antonio,Texas,USA,3,Heard it,,android,0,29.4241,-98.4936,14:06:39 EST,
,83263,Adderall,amphetamines,1,1201,25,201506,40704,40704,6,30,0.2,30mg,mg,pill/tablet,San Antonio,Texas,USA,3.5,Heard it,,android,1,29.4241,-98.4936,17:06:24 EST,
,85383,Adderall,amphetamines,1,1201,25,201506,40714,40714,20,10,2,10mg,mg,pill/tablet,San Antonio,Texas,USA,5,Personal,,other/desktop,0,29.4241,-98.4936,04:06:56 EST,
,86208,Adderall,amphetamines,1,1201,25,201506,40718,40718,10,30,0.333,30mg,mg,pill/tablet,San Antonio,Texas,USA,4.5,Personal,,iphone,1,29.4241,-98.4936,12:06:14 EST,
,87037,Adderall,amphetamines,1,1201,25,201506,40722,40722,5,30,0.167,30mg,mg,pill/tablet,San Antonio,Texas,USA,1.5,,,other/desktop,0,29.4241,-98.4936,19:06:01 EST,
,80812,Adderall,amphetamines,1,1201,25,201506,40694,40694,5,20,0.25,20mg,mg,pill/tablet,San Diego,California,USA,1,Personal,,android,0,32.7153,-117.1573,04:06:10 EST,
,80900,Adderall,amphetamines,1,1201,25,201506,40694,40694,5,30,0.167,30mg,mg,pill/tablet,San Diego,California,USA,1.5,Heard it,,other/desktop,0,32.7153,-117.1573,16:06:37 EST,
,81034,Adderall XR,amphetamines,1,1211,25,201506,40695,40695,5,20,0.25,20mg,mg,pill/tablet,San Diego,California,USA,1,Personal,,android,0,32.7153,-117.1573,04:06:16 EST,
,81407,Adderall (generic),amphetamines,1,1203,25,201506,40696,40696,12,30,0.4,30mg,mg,pill/tablet,San Diego,California,USA,3,,,android,1,32.7153,-117.1573,17:06:38 EST,
,81735,Adderall,amphetamines,1,1201,25,201506,40698,40697,2,15,0.133,15mg,mg,pill/tablet,San Diego,California,USA,1,Heard it,,android,0,32.7153,-117.1573,03:06:48 EST,
,82301,Adderall (generic),amphetamines,1,1203,25,201506,40700,40700,6,10,0.6,10mg,mg,pill/tablet,San Diego,California,USA,3.5,Drugs.com,,iphone,1,32.7153,-117.1573,23:06:04 EST,
,82456,Adderall,amphetamines,1,1201,25,201506,40701,40701,4,10,0.4,10mg,mg,pill/tablet,San Diego,California,USA,3,Personal,,android,0,32.7153,-117.1573,14:06:30 EST,
,82922,Adderall,amphetamines,1,1201,25,201506,40703,40702,5,20,0.25,20mg,mg,pill/tablet,San Diego,California,USA,2,,,android,0,32.7153,-117.1573,02:06:49 EST,
,84692,Adderall XR,amphetamines,1,1211,25,201506,40710,40710,15,25,0.6,25mg,mg,pill/tablet,San Diego,California,USA,1,,,iphone,1,32.7153,-117.1573,21:06:22 EST,
,85595,Adderall,amphetamines,1,1201,25,201506,40715,40715,30,20,1.5,20mg,mg,pill/tablet,San Diego,California,USA,4,Personal,,iphone,1,32.7153,-117.1573,14:06:31 EST,
,85598,Adderall,amphetamines,1,1201,25,201506,40715,40715,25,20,1.25,20mg,mg,pill/tablet,San Diego,California,USA,,Personal,,iphone,1,32.7153,-117.1573,14:06:13 EST,
,86338,Adderall XR,amphetamines,1,1211,25,201506,40718,40718,5,30,0.167,30mg,mg,pill/tablet,San Diego,California,USA,1,Heard it,,iphone,0,32.7153,-117.1573,22:06:39 EST,
,86737,Adderall (generic),amphetamines,1,1203,25,201506,40721,40720,4,10,0.4,10mg,mg,pill/tablet,San Diego,California,USA,1,Heard it,,iphone,1,32.7153,-117.1573,00:06:59 EST,
,81036,Adderall XR,amphetamines,1,1211,25,201506,40695,40695,5,30,0.167,30mg,mg,pill/tablet,San Francisco,California,USA,2,Heard it,,other/desktop,1,37.7749,-122.4194,05:06:50 EST,
,82274,Adderall,amphetamines,1,1201,25,201506,40700,40700,2,10,0.2,10mg,mg,pill/tablet,San Francisco,California,USA,1.5,,,android,0,37.7749,-122.4194,21:06:53 EST,
Price $1 or less.,86055,Adderall,amphetamines,1,1201,25,201506,40717,40717,1,5,0.2,5mg,mg,pill/tablet,San Francisco,California,USA,2,Personal,,other/desktop,1,37.7749,-122.4194,15:06:27 EST,
,83877,Adderall,amphetamines,1,1201,25,201506,40707,40707,5,10,0.5,10mg,mg,pill/tablet,San Francisco/San Jose,California,USA,3,,,iphone,1,37.4808,-122.2476,15:06:00 EST,
,85172,Adderall,amphetamines,1,1201,25,201506,40713,40712,10,10,1,10mg,mg,pill/tablet,San Jose,California,USA,5,Heard it,,iphone,0,37.3394,-121.895,00:06:24 EST,
,85201,Adderall,amphetamines,1,1201,25,201506,40713,40713,5,30,0.167,30mg,mg,pill/tablet,San Jose,California,USA,4,,,iphone,1,37.3394,-121.895,09:06:47 EST,
,81556,Adderall XR,amphetamines,1,1211,25,201506,40697,40697,7,25,0.28,25mg,mg,pill/tablet,San Luis Obispo,California,USA,,,,android,1,35.2828,-120.6596,11:06:11 EST,
,81128,Adderall,amphetamines,1,1201,25,201506,40695,40695,15,30,0.5,30mg,mg,pill/tablet,Sanford,Maine,USA,3,,,android,0,43.4393,-70.7742,16:06:42 EST,
Potential duplicate,81129,Adderall,amphetamines,1,1201,25,201506,40695,40695,15,30,0.5,30mg,mg,pill/tablet,Sanford,Maine,USA,3,,,android,0,43.4393,-70.7742,16:06:33 EST,
,82606,Adderall,amphetamines,1,1201,25,201506,40701,40701,10,30,0.333,30mg,mg,pill/tablet,Santa  Cruz,California,USA,4.5,Heard it,,android,0,36.9741,-122.0308,21:06:33 EST,
,83918,Adderall,amphetamines,1,1201,25,201506,40707,40707,40,30,1.333,30mg,mg,pill/tablet,Santa Barbara,California,USA,2.8,,,iphone,1,34.4208,-119.6982,18:06:23 EST,
,82344,Adderall XR,amphetamines,1,1211,25,201506,40701,40701,10,20,0.5,20mg,mg,pill/tablet,Santa Cruz,California,USA,3.67,,,iphone,0,36.9741,-122.0308,04:06:32 EST,
,83127,Adderall (generic),amphetamines,1,1203,25,201506,40703,40703,15,30,0.5,30mg,mg,pill/tablet,Santa Cruz,California,USA,3,Personal,,other/desktop,0,36.9741,-122.0308,23:06:41 EST,
,80817,Adderall,amphetamines,1,1201,25,201506,40694,40694,7,20,0.35,20mg,mg,pill/tablet,Santa Rosa,California,USA,1.5,Heard it,,iphone,0,38.4405,-122.7144,06:06:07 EST,
,83795,Adderall,amphetamines,1,1201,25,201506,40706,40706,5,10,0.5,10mg,mg,pill/tablet,Santa Rosa,California,USA,,Internet Pharmacy,,android,0,38.4405,-122.7144,23:06:51 EST,
,83796,Adderall (generic),amphetamines,1,1203,25,201506,40706,40706,3,10,0.3,10mg,mg,pill/tablet,Santa Rosa,California,USA,,Personal,,android,0,38.4405,-122.7144,23:06:27 EST,
,81656,Adderall (generic),amphetamines,1,1203,25,201506,40697,40697,25,10,2.5,10mg,mg,pill/tablet,Saugerties,New York,USA,,Personal,,other/desktop,0,42.0614,-73.9507,19:06:01 EST,
,85053,Adderall XR,amphetamines,1,,,201506,40712,40712,10,30,0.333,30mg,mg,pill/tablet,Sault Ste. Marie,Ontario,Canada,3,Heard it,,other/desktop,0,46.5168,-84.3333,15:06:23 EST,
,83031,Adderall,amphetamines,1,1201,25,201506,40703,40703,8,30,0.267,30mg,mg,pill/tablet,Scottsdale,Arizona,USA,2,Heard it,,iphone,1,33.5092,-111.899,16:06:59 EST,
,86357,Adderall (generic),amphetamines,1,1203,25,201506,40718,40718,10,20,0.5,20mg,mg,pill/tablet,Scottsdale,Arizona,USA,3,Heard it,,iphone,0,33.5092,-111.899,23:06:28 EST,
Price over $45.,80871,Adderall XR,amphetamines,1,1211,25,201506,40694,40694,100,20,5,20mg,mg,pill/tablet,Seattle,Washington,USA,4.5,Personal,,iphone,0,47.6062,-122.3321,14:06:15 EST,
,81043,Adderall,amphetamines,1,1201,25,201506,40695,40695,10,20,0.5,20mg,mg,pill/tablet,Seattle,Washington,USA,5,,,other/desktop,0,47.6062,-122.3321,06:06:53 EST,
,81104,Adderall,amphetamines,1,1201,25,201506,40695,40695,5,20,0.25,20mg,mg,pill/tablet,Seattle,Washington,USA,2.5,Personal,,android,1,47.6062,-122.3321,15:06:31 EST,
,81821,Adderall XR,amphetamines,1,1211,25,201506,40698,40698,5,10,0.5,10mg,mg,pill/tablet,Seattle,Washington,USA,4,Personal,,iphone,0,47.6062,-122.3321,15:06:49 EST,
,82229,Adderall,amphetamines,1,1201,25,201506,40700,40700,10,30,0.333,30mg,mg,pill/tablet,Seattle,Washington,USA,2.8,,,iphone,0,47.6062,-122.3321,16:06:06 EST,
,82259,Adderall XR,amphetamines,1,1211,25,201506,40700,40700,3,20,0.15,20mg,mg,pill/tablet,Seattle,Washington,USA,2.5,,,iphone,0,47.6062,-122.3321,20:06:59 EST,
,82851,Adderall,amphetamines,1,1201,25,201506,40702,40702,5,20,0.25,20mg,mg,pill/tablet,Seattle,Washington,USA,1.75,Internet,,ipod,0,47.6062,-122.3321,19:06:20 EST,
,82870,Adderall,amphetamines,1,1201,25,201506,40702,40702,20,20,1,20mg,mg,pill/tablet,Seattle,Washington,USA,5,Personal,,ipod,0,47.6062,-122.3321,21:06:58 EST,
,83108,Adderall,amphetamines,1,1201,25,201506,40703,40703,5,20,0.25,20mg,mg,pill/tablet,Seattle,Washington,USA,1,,,iphone,0,47.6062,-122.3321,22:06:22 EST,
,83382,Adderall,amphetamines,1,1201,25,201506,40705,40704,15,20,0.75,20mg,mg,pill/tablet,Seattle,Washington,USA,3.33,Heard it,,android,1,47.6062,-122.3321,02:06:14 EST,
,83383,Adderall (generic),amphetamines,1,1203,25,201506,40705,40704,20,20,1,20mg,mg,pill/tablet,Seattle,Washington,USA,4,Personal,,android,1,47.6062,-122.3321,02:06:07 EST,
Price $1 or less.,84831,Adderall,amphetamines,1,1201,25,201506,40711,40711,1,10,0.1,10mg,mg,pill/tablet,Seattle,Washington,USA,1,Personal,,iphone,1,47.6062,-122.3321,14:06:22 EST,
,84885,Adderall,amphetamines,1,1201,25,201506,40711,40711,8,20,0.4,20mg,mg,pill/tablet,Seattle,Washington,USA,2.67,Heard it,,iphone,0,47.6062,-122.3321,18:06:24 EST,
,85815,Adderall,amphetamines,1,1201,25,201506,40716,40716,2,20,0.1,20mg,mg,pill/tablet,Seattle,Washington,USA,1,Heard it,,iphone,0,47.6062,-122.3321,15:06:43 EST,
,86682,Adderall XR,amphetamines,1,1211,25,201506,40720,40720,6,10,0.6,10mg,mg,pill/tablet,Seattle,Washington,USA,1.5,Personal,,android,0,47.6062,-122.3321,17:06:37 EST,
Price $1 or less.,87171,Adderall,amphetamines,1,1201,25,201506,40723,40723,1,10,0.1,10mg,mg,pill/tablet,Seattle,Washington,USA,2.33,Personal,,android,0,47.6062,-122.3321,13:06:04 EST,
,86066,Adderall,amphetamines,1,1201,25,201506,40717,40717,15,20,0.75,20mg,mg,pill/tablet,Sewell,New Jersey,USA,1,,,android,0,39.7665,-75.1443,16:06:00 EST,
,86068,Adderall,amphetamines,1,1201,25,201506,40717,40717,15,20,0.75,20mg,mg,pill/tablet,Sewell,New Jersey,USA,,Personal,,android,0,39.7665,-75.1443,16:06:45 EST,
,86056,Adderall (generic),amphetamines,1,1203,25,201506,40717,40717,5,5,1,5mg,mg,pill/tablet,Sf,California,USA,,,,iphone,1,37.7749,-122.4194,16:06:51 EST,
,81696,Adderall,amphetamines,1,1201,25,201506,40697,40697,9,20,0.45,20mg,mg,pill/tablet,Simi Valley,California,USA,,Personal,,iphone,1,34.2695,-118.7815,21:06:07 EST,
,82640,Adderall,amphetamines,1,1201,25,201506,40701,40701,10,30,0.333,30mg,mg,pill/tablet,Simi Valley,California,USA,,,,android,0,34.2695,-118.7815,23:06:59 EST,
,83225,Adderall (generic),amphetamines,1,1203,25,201506,40704,40704,4,20,0.2,20mg,mg,pill/tablet,Sioux City,Iowa,USA,,Personal,,iphone,1,42.5,-96.4003,14:06:55 EST,
,81415,Adderall XR,amphetamines,1,1211,25,201506,40696,40696,5,20,0.25,20mg,mg,pill/tablet,Sioux Falls,South Dakota,USA,,,,android,1,43.55,-96.7003,18:06:24 EST,
,81983,Adderall,amphetamines,1,1201,25,201506,40699,40699,1.67,20,0.084,20mg,mg,pill/tablet,South Bend,Indiana,USA,1,Personal,,android,0,41.6834,-86.25,05:06:57 EST,
,83968,Adderall (generic),amphetamines,1,1203,25,201506,40707,40707,3,10,0.3,10mg,mg,pill/tablet,South Bend,Indiana,USA,2,Heard it,,iphone,0,41.6834,-86.25,23:06:08 EST,
,81320,Adderall,amphetamines,1,1201,25,201506,40696,40696,3,15,0.2,15mg,mg,pill/tablet,South Pasadena,California,USA,,Personal,,iphone,0,34.1161,-118.1504,12:06:01 EST,
,83445,Adderall,amphetamines,1,1201,25,201506,40705,40705,7,20,0.35,20mg,mg,pill/tablet,Spartanburg,South Carolina,USA,,Personal,,other_mobile,0,34.9496,-81.9321,13:06:38 EST,
,82909,Adderall (generic),amphetamines,1,1203,25,201506,40703,40702,15,20,0.75,20mg,mg,pill/tablet,Springfield,Missouri,USA,5,Personal,,android,0,37.2153,-93.2982,00:06:14 EST,
,84833,Adderall (generic),amphetamines,1,1203,25,201506,40711,40711,2,10,0.2,10mg,mg,pill/tablet,Springfield,Missouri,USA,,,,android,0,37.2153,-93.2982,14:06:20 EST,
,81047,Adderall,amphetamines,1,1201,25,201506,40695,40695,5,20,0.25,20mg,mg,pill/tablet,St louis,Missouri,USA,2,,,iphone,0,38.6273,-90.1979,08:06:43 EST,
,82323,Adderall XR,amphetamines,1,1211,25,201506,40701,40701,6,30,0.2,30mg,mg,pill/tablet,St louis,Missouri,USA,1,Personal,,other/desktop,0,38.6273,-90.1979,01:06:58 EST,
,83928,Adderall,amphetamines,1,1201,25,201506,40707,40707,10,20,0.5,20mg,mg,pill/tablet,St louis,Missouri,USA,,Personal,,iphone,0,38.6273,-90.1979,19:06:46 EST,
,82637,Adderall XR,amphetamines,1,1211,25,201506,40701,40701,5,20,0.25,20mg,mg,pill/tablet,St. Cloud,Minnesota,USA,,,,android,0,45.5608,-94.1625,23:06:25 EST,
,84622,Adderall,amphetamines,1,1201,25,201506,40710,40710,30,30,1,30mg,mg,pill/tablet,St. Petersburg,Florida,USA,,Personal,,android,0,27.7709,-82.6793,17:06:05 EST,
,81549,Adderall,amphetamines,1,1201,25,201506,40697,40697,5,10,0.5,10mg,mg,pill/tablet,Stanardsville,Virginia,USA,,Personal,,iphone,0,38.2974,-78.44,10:06:34 EST,
,81022,Adderall,amphetamines,1,1201,25,201506,40695,40695,4,10,0.4,10mg,mg,pill/tablet,Starkville,Mississippi,USA,,Personal,,iphone,0,33.4504,-88.8184,02:06:02 EST,
Potential duplicate,81023,Adderall,amphetamines,1,1201,25,201506,40695,40695,4,10,0.4,10mg,mg,pill/tablet,Starkville,Mississippi,USA,,Personal,,iphone,0,33.4504,-88.8184,02:06:02 EST,
,85560,Adderall,amphetamines,1,1201,25,201506,40715,40715,25,30,0.833,30mg,mg,pill/tablet,Staten Island,New York,USA,2.5,Personal,,android,0,40.5623,-74.1399,11:06:00 EST,
,85561,Adderall,amphetamines,1,1201,25,201506,40715,40715,30,30,1,30mg,mg,pill/tablet,Staten Island,New York,USA,4.67,Personal,,android,0,40.5623,-74.1399,11:06:07 EST,
,81252,Adderall,amphetamines,1,1201,25,201506,40696,40696,5,20,0.25,20mg,mg,pill/tablet,Sterling,Virginia,USA,2.25,Personal,,iphone,0,39.0062,-77.4286,01:06:26 EST,
,82289,Adderall XR,amphetamines,1,1211,25,201506,40700,40700,12,20,0.6,20mg,mg,pill/tablet,Stony Point,New York,USA,,Heard it,,iphone,0,41.2295,-73.9871,22:06:32 EST,
Potential duplicate,82290,Adderall XR,amphetamines,1,1211,25,201506,40700,40700,12,20,0.6,20mg,mg,pill/tablet,Stony Point,New York,USA,,Heard it,,iphone,0,41.2295,-73.9871,22:06:40 EST,
,83770,Adderall,amphetamines,1,1201,25,201506,40706,40706,5,20,0.25,20mg,mg,pill/tablet,Stratford,Connecticut,USA,3,,,iphone,1,41.1845,-73.1332,22:06:44 EST,
,85954,Adderall XR,amphetamines,1,1211,25,201506,40717,40717,6,30,0.2,30mg,mg,pill/tablet,Sun Prairie,Wisconsin,USA,1.33,Personal,,other/desktop,1,43.1836,-89.2137,04:06:50 EST,
,83985,Adderall,amphetamines,1,1201,25,201506,40708,40707,20,10,2,10mg,mg,pill/tablet,Susanville,California,USA,,,,android,0,40.4163,-120.653,02:06:26 EST,
,82942,Adderall XR,amphetamines,1,1211,25,201506,40703,40703,6,20,0.3,20mg,mg,pill/tablet,Sussex,Wisconsin,USA,4,Personal,,iphone,0,43.1339,-88.222,07:06:17 EST,
Potential duplicate,82943,Adderall XR,amphetamines,1,1211,25,201506,40703,40703,6,20,0.3,20mg,mg,pill/tablet,Sussex,Wisconsin,USA,4,Personal,,iphone,0,43.1339,-88.222,07:06:53 EST,
,87252,Adderall,amphetamines,1,1201,25,201506,40723,40723,6,30,0.2,30mg,mg,pill/tablet,Swampscott,Massachusetts,USA,,,,android,0,42.4709,-70.9176,19:06:18 EST,
,81312,Adderall (generic),amphetamines,1,1203,25,201506,40696,40696,6,20,0.3,20mg,mg,pill/tablet,Swannanoa,North Carolina,USA,2,,,android,0,35.5979,-82.3998,11:06:34 EST,
,85390,Adderall,amphetamines,1,1201,25,201506,40714,40714,8,20,0.4,20mg,mg,pill/tablet,Tacoma,Washington,USA,3.5,Personal,,android,0,47.2529,-122.4443,07:06:56 EST,
,86278,Adderall,amphetamines,1,1201,25,201506,40718,40718,7,20,0.35,20mg,mg,pill/tablet,Tacoma,Washington,USA,2,Personal,,android,0,47.2529,-122.4443,18:06:56 EST,
,86359,Adderall XR,amphetamines,1,1211,25,201506,40718,40718,6,30,0.2,30mg,mg,pill/tablet,Tallahassee,Florida,USA,2,Personal,,iphone,0,30.4383,-84.2807,23:06:10 EST,
,86814,Adderall,amphetamines,1,1201,25,201506,40721,40721,5,30,0.167,30mg,mg,pill/tablet,Tallahassee,Florida,USA,,Personal,,android,0,30.4383,-84.2807,17:06:14 EST,
,82446,Adderall XR,amphetamines,1,1211,25,201506,40701,40698,10,30,0.333,30mg,mg,pill/tablet,Tampa,Florida,USA,,,,android,0,27.9475,-82.4584,13:06:30 EST,
,81401,Adderall XR,amphetamines,1,1211,25,201506,40696,40694,7,20,0.35,20mg,mg,pill/tablet,Taunton,Massachusetts,USA,2.5,Personal,,android,0,41.9001,-71.0898,17:06:40 EST,
,81402,Adderall (generic),amphetamines,1,1203,25,201506,40696,40696,7,20,0.35,20mg,mg,pill/tablet,Taunton,Massachusetts,USA,,Personal,,android,0,41.9001,-71.0898,17:06:16 EST,
,83443,Adderall XR,amphetamines,1,1211,25,201506,40705,40705,5,25,0.2,25mg,mg,pill/tablet,Taunton,Massachusetts,USA,,,,android,0,41.9001,-71.0898,13:06:20 EST,
Potential duplicate,83444,Adderall XR,amphetamines,1,1211,25,201506,40705,40705,5,25,0.2,25mg,mg,pill/tablet,Taunton,Massachusetts,USA,2,Heard it,,android,1,41.9001,-71.0898,13:06:27 EST,
Price $1 or less.,83447,Adderall (generic),amphetamines,1,1203,25,201506,40705,40705,1,5,0.2,5mg,mg,pill/tablet,Taunton,Massachusetts,USA,3,,,android,1,41.9001,-71.0898,13:06:43 EST,
,84565,Adderall,amphetamines,1,1201,25,201506,40710,40710,5,15,0.333,15mg,mg,pill/tablet,Taunton,Massachusetts,USA,5,,,android,1,41.9001,-71.0898,13:06:51 EST,
,85743,Adderall,amphetamines,1,1201,25,201506,40716,40716,7,20,0.35,20mg,mg,pill/tablet,Taylor,Michigan,USA,2,Personal,,other/desktop,1,42.2409,-83.2697,02:06:54 EST,
,83022,Adderall XR,amphetamines,1,1211,25,201506,40703,40703,5,30,0.167,30mg,mg,pill/tablet,Tecumseh,Michigan,USA,1.67,Personal,,other/desktop,1,42.0039,-83.9449,15:06:19 EST,
,84058,Adderall,amphetamines,1,1201,25,201506,40708,40708,10,20,0.5,20mg,mg,pill/tablet,Temecula,California,USA,4,Personal,,iphone,0,33.4936,-117.1484,12:06:04 EST,
,86623,Adderall XR,amphetamines,1,1211,25,201506,40720,40720,5,20,0.25,20mg,mg,pill/tablet,Terre Haute,Indiana,USA,,Heard it,Boo,android,0,39.4667,-87.4139,10:06:31 EST,
,83586,Adderall,amphetamines,1,1201,25,201506,40705,40705,5,20,0.25,20mg,mg,pill/tablet,The Woodlands,Texas,USA,1,,,iphone,0,30.158,-95.4894,23:06:47 EST,
